at,score,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,appVersion,review,label,Lable Confidence Score
2025-01-05 17:16:42,3,1,6.0.6,,,6.0.6,"It was so difficult to locate where that 6Exclusive Fare is. When I did find it, I saw it was disabled, or not applicable to my case. Why is it not available like a coupon code at the end but right at the first page along with options like student and armed forces.",offers issue,0.6237569451332092
2025-01-05 11:19:40,1,0,6.0.6,,,6.0.6,"This App does not run on my phone. Says not compatible. Only this App says so. Useless product. Even after so many complained about it, the management is not taking any action.",offers issue,0.8025016188621521
2025-01-05 10:18:20,1,749,7.2.0,,,7.2.0,"4.5-star rating? You've got to be kidding! All bots! IndiGo app is plagued by bugs, errors, and poor design. Reward points redemption is a joke. Co-branded credit card integration is a nightmare. Needs major overhaul!",offers issue,0.7277717590332031
2025-01-05 04:14:49,1,1,7.2.0,,,7.2.0,Bad service,offers issue,0.7971437573432922
2025-01-04 15:54:48,1,1,7.2.0,,,7.2.0,Atleast use some money that you guys have earned from the ticket fare to clear the app bugs.,offers issue,0.6516035795211792
2025-01-04 13:44:02,1,0,,,,,The app does not warn you if your origin airport is different from the departure airport on a return flight! This should be fixed as a priority bug.,offers issue,0.9589301943778992
2025-01-03 17:32:50,1,0,7.2.0,,,7.2.0,Extremely slow and buggy,offers issue,0.9105174541473389
2025-01-03 09:51:08,1,1,7.2.0,,,7.2.0,Very laggy app. My device is OnePlus 10T. Scrolling is very bad.,app slowness,0.7335524559020996
2025-01-03 08:11:54,5,0,6.0.6,,,6.0.6,Good Service,customer service,0.876724898815155
2025-01-02 21:06:59,1,0,7.2.0,,,7.2.0,IndiGo Hire Third Class Devloper... Now APP Going to Slow Motion Like Tiktok Chapri Slow Motion Video.,app slowness,0.8487393260002136
2025-01-02 21:00:25,5,0,6.0.6,,,6.0.6,Army booking option doesnot available,booking problem,0.6455971598625183
2025-01-02 14:43:48,1,0,7.2.0,,,7.2.0,As mentioned by others it is dumb. And Indigo is not bothered. Unfortunately the competitors are weak with their own problems. So we are trapped. A**h**e company.,offers issue,0.86734539270401
2025-01-02 12:48:19,2,0,7.2.0,,,7.2.0,Can't select seats,offers issue,0.5110757946968079
2025-01-02 12:13:46,1,8,7.2.0,"Sir, we have noted your feedback in this regard and will share the same with the concerned team. ~Sachi",2022-04-17 19:57:12,7.2.0,"It is now 4 months since raised the issue, still not fixed. Why do you have the app then ? Sucks. Pathetic. Even a simple Upcoming trip booking does get listed.",booking problem,0.34550777077674866
2025-01-02 11:06:28,1,1,7.2.0,,,7.2.0,Warning. If you want to miss your international fligjt book on Indigo. When booking they ask Male or Female. Then write Mr. instead of Mrs. Now I cannot travel international to Singapore. They are asking me to book another ticket. My trip is getting wasted,offers issue,0.49553364515304565
2025-01-01 23:12:01,1,0,5.0.82,,,5.0.82,no Records available of past & future trip,offers issue,0.640936553478241
2025-01-01 20:05:56,1,0,5.0.83,,,5.0.83,"I used this app so many years, it was good but now i unable to update this app.. Continuosly msg showing your phone not compatible... App should be...like ..lots of area of people use..., not like that only fixed area of people use...",offers issue,0.8166043758392334
2025-01-01 01:19:02,1,3,7.2.0,,,7.2.0,"Worst experience ever, customer service is pathetic. Wil not recommend anyone to travel in this substandard airline.",customer service,0.654691755771637
2024-12-31 20:47:51,1,1,7.2.0,,,7.2.0,"in these days most of indigo flight is getting delayed and due to this we are facing problem with connecting flight and they are not serious about there timings. whoever choose to fly they have some necessary work they are not understanding it. it's flight not train,, but now a days it's like indian train",offers issue,0.904923677444458
2024-12-31 15:01:58,5,0,7.2.0,,,7.2.0,Good App for Indigo Travellers,customer service,0.524412989616394
2024-12-30 22:22:33,1,0,,,,,User experience sucks,offers issue,0.9496716856956482
2024-12-30 22:07:28,1,0,7.2.0,,,7.2.0,Worst app,offers issue,0.9148229360580444
2024-12-30 21:24:05,1,0,7.2.0,,,7.2.0,"Useless slow, says my account is locked took 5 minutes to create account",offers issue,0.4875861704349518
2024-12-30 20:39:03,3,2,7.2.0,,,7.2.0,This app is as horrible as indigos service in recent times. Pathetic app Lots of lag Interface is bad Functions are flawed Most of it doesn't work,app slowness,0.6455155611038208
2024-12-30 15:58:37,1,0,7.2.0,,,7.2.0,this app is not opening,offers issue,0.54044508934021
2024-12-30 14:44:59,1,1,,,,,"I'm totally dissatisfied with indigo. They are fraudster. Ar the time of cancellation, amount was showing different but later on I have received message that they have processed refund with lesser amount. I will never use this flight in my entire life. They are looting us. 😡",offers issue,0.28250694274902344
2024-12-30 09:06:17,5,0,7.2.0,,,7.2.0,Good for flight booking,customer service,0.36656683683395386
2024-12-29 23:15:21,1,1,7.2.0,,,7.2.0,I have trying to create login but i m not receiving any otp via text messages so dissapointing 😡,offers issue,0.6310849189758301
2024-12-29 20:38:56,5,0,6.0.6,,,6.0.6,Great,customer service,0.39408835768699646
2024-12-29 18:25:09,1,0,7.2.0,,,7.2.0,Points not credited on my account.,payment issue,0.5138002038002014
2024-12-29 17:28:13,1,2,7.2.0,,,7.2.0,"On every login, it says Something went wrong. It doesn't allow to login. Do something immediately to resolve the issue.",offers issue,0.8879644274711609
2024-12-29 15:49:06,1,7,7.2.0,,,7.2.0,"App must be more user-friendly. Anyone can see the price with chosen dates & 1 week before and after also. No ticket download in the app, must be more robust and more features, timing showing on app is always very confusing",offers issue,0.6220583319664001
2024-12-29 07:17:31,1,0,7.2.0,,,7.2.0,My flight was from Abu Dhabi to Darbhanga on 6th December and was held in Mumbai. My pass was also Mumbai to Darbhanga boarding pass but. when I reach Mumbai indigo check in counter 45 minutes before then staff said flight al ready take off .and check in close .how to close check in .I have boarding pass Booking refrance No.YTKFGY. E6 1414.......E6 535 *also .....flight take off 1 hours delay from abu dhabi *Mumbai Airport Indigo staff also not support passenger.,offers issue,0.3163945972919464
2024-12-28 23:34:25,1,0,7.2.0,,,7.2.0,The app doesnt allow me to login,offers issue,0.742213785648346
2024-12-28 22:20:09,1,0,7.2.0,,,7.2.0,Terrible app. Doesn't load at all!,app slowness,0.5203129053115845
2024-12-28 15:04:49,1,1,7.2.0,,,7.2.0,"My upcoming return trip doesn't show up after my onward journey is over. Not able to add the return journey, or web check-in.",offers issue,0.8357058763504028
2024-12-28 12:20:14,1,1,7.2.0,,,7.2.0,"Worst airline in the world. I will never fly with them again. An extremely unorganized company. On our flight to India, they scheduled too little of a layover for immigration and we missed our connecting flight as they had us walk back and forth between terminals. On the flight out of India, they delayed the flight by over 5 hours without telling us what was going on. The indigo team was clueless. We missed our connecting flights in Istanbul, costing us hotels and other flight costs.",offers issue,0.5884802341461182
2024-12-28 09:29:18,1,2,7.2.0,,,7.2.0,"Worse application for a flight booking, keep on crashing and fare increases randomly while booking. Not recommended at all.",booking problem,0.5440165400505066
2024-12-28 08:51:11,1,0,,,,,Dear sir. Please try to get a GST,offers issue,0.427620530128479
2024-12-28 03:58:13,1,0,7.2.0,,,7.2.0,Always web checkin issues in this app,offers issue,0.5283179879188538
2024-12-27 20:28:26,1,4,7.2.0,,,7.2.0,"I can not check in online because 3th stege of sing up doesn't work as well , all the condition are in green line (correct ) big letter, small letter etc but still when i click set password there is answer something went wrong 🤬😞",booking problem,0.4969509541988373
2024-12-27 10:13:43,1,9,7.2.0,,,7.2.0,"The payment just doesn't go through at all, just a horrible experience. On the most badly developed app for an AIRLINE, which is used by many in india. Keeps.giving just one error says Something went wrong after you put you mail id. Bluechip membership is for fun for the airline",payment issue,0.7816141843795776
2024-12-27 04:43:53,1,3,7.2.0,,,7.2.0,There are several issues with this app. One major issue is even after booking tickets before quite long back it is not showing the passenger details and also the webcheckin is not working.,offers issue,0.47072306275367737
2024-12-26 20:00:29,1,7,7.2.0,,,7.2.0,"A Disappointing and Misleading Experience with Indigo Airlines I had booked a flight with Indigo for myself, my wife, and our child for ₹32,000. Later, I rescheduled the flight to a different timing, which cost ₹27,000. Initially, I was assured that since I was traveling with a child, the seat selection fee would be waived. Additionally, I was informed that I would receive a refund of ₹2,000 due to the fare difference. After the call they are saying no refund left.",offers issue,0.3905140161514282
2024-12-26 16:55:00,1,2,7.2.0,,,7.2.0,I have booked flight and I paid for jain veg meal but in the flight cru member did not give anything to eat. they said this type of service we don’t give. if you want something you can pay now n take .. they cheat me they take payment from me while booking tickets but in the flight they denied. they cheated coustomer don't use this flight,payment issue,0.5574353933334351
2024-12-26 12:41:29,1,0,6.0.4,,,6.0.4,very bed experience,offers issue,0.5396022200584412
2024-12-26 12:30:37,5,0,6.0.1,,,6.0.1,Nice and customer friendly,customer service,0.9537352919578552
2024-12-26 11:47:25,2,6,7.2.0,,,7.2.0,"When I try to create a password it say that something went wrong, try again later. Keep saying that over and over... :( when trying to check-in in a guest mode it doesn't let proceed with passenger details for unclear reasons. Please fix these issues!",offers issue,0.7704809308052063
2024-12-26 05:09:01,1,0,6.0.6,,,6.0.6,"The app is no longer compatible with my Samsung Galaxy Note 9. Looks like Indigo wants people to keep buying new phones in order to use their app. Seriously look into what you offer to your users, else there are many other options.",offers issue,0.8691002726554871
2024-12-25 22:35:03,5,0,6.0.6,,,6.0.6,Great i love indiGo i tooka flight from mombai to Barodo Gujirat a one hr flight it was a great moment.,customer service,0.6583374738693237
2024-12-25 21:48:38,1,0,,,,,Cleanliness is worst.,offers issue,0.9408091306686401
2024-12-25 21:42:07,1,0,,,,,I book 4A & 4B seat and pay extra for these seats but we told by staff in aeroplane to sit on 12 th seat. No one listen.,payment issue,0.3454435169696808
2024-12-25 18:31:14,1,4,7.2.0,"Sir, we are sad to know about the inconvenience. Let us share your feedback with our concerned team right away for necessary review. ~Surjya",2022-03-17 18:12:23,7.2.0,Can I switch off marketing notifications and only have notifications related to my flights? It's annoying to get bombarded with ads. All other apps have a way to turn off marketing notifications.,offers issue,0.5195327401161194
2024-12-25 13:54:47,1,3,7.2.0,,,7.2.0,Very pathetic app. Unable to login since I created the credentials. Saying your account is locked and once I try to reset my password is says wrong otp entered.,offers issue,0.7191054821014404
2024-12-25 09:17:33,1,2,7.2.0,,,7.2.0,"Such a waste app, and never expected cheap tricks by Indigo. Getaway offer with 1119/- for domestic is such a fake offer where you will never Fina a single flight also no clarity anywhere neither app nor on official website...such a cheap tricks. Never expected from Indigo...come on Air India.",offers issue,0.4575539827346802
2024-12-24 11:45:55,1,0,,,,,Tikicts boarding and airport boarding time was different that's reason I miss my flight (bekar hai not good behavior of staff....,offers issue,0.7062552571296692
2024-12-24 09:00:29,1,2,7.2.0,,,7.2.0,"Installed app, gave necessary info, created login, then first time logging in, says account is locked and contact support. Great way to start using the app. Yuck",offers issue,0.8021288514137268
2024-12-23 22:32:25,1,4,7.2.0,,,7.2.0,"Pathetic app, showing me error that - we are facing some turbulence in our system. Absolute junk app. Uninstalled, seems no one is interested in doing a QA before launching an app.",offers issue,0.9115684628486633
